90,1.3646991408706117,Female,yes,Fri,afternoon,3
80,0.6904888937897397,Male,yes,Wed,evening,1
79,0.17134238127100232,Female,yes,Sat,evening,3
64,2.700231467643609,Female,yes,Mon,evening,3
82,0.8645482723315017,Male,yes,Thu,morning,1
69,2.115122983655651,Male,no,Mon,morning,1
66,1.838414020626134,Male,yes,Tue,afternoon,2
55,0.162385511160694,Male,no,Thu,afternoon,2
66,0.5327517570709354,Male,no,Sat,evening,2
100,3.5089905877582765,Male,no,Wed,morning,2
55,1.4164884969132727,Male,no,Tue,afternoon,3
60,3.412326505002161,Male,no,Tue,evening,1
55,0.8034952617775302,Female,yes,Thu,morning,1
50,0.08966386916956548,Female,yes,Tue,evening,3
76,1.4809814703824444,Male,no,Sat,morning,1
72,3.2714875984086067,Male,no,Mon,afternoon,1
76,2.6629419720083525,Male,no,Tue,evening,1
81,3.845893325613456,Female,yes,Tue,evening,1
61,2.8493069358258234,Male,yes,Sun,evening,2
79,3.4877753786068157,Female,yes,Fri,afternoon,1
93,0.24432384600460844,Female,yes,Sat,evening,1
85,1.1843522358698524,Female,yes,Sat,evening,1
67,2.3195163563590544,Male,no,Tue,afternoon,1
80,1.4910230066367685,Male,no,Tue,morning,2
95,3.8918644936242797,Male,yes,Thu,afternoon,1
97,2.439109331474531,Male,no,Tue,morning,3
76,2.765535062874796,Male,yes,Wed,evening,3
56,1.464189837137806,Female,yes,Sat,afternoon,3
100,3.7753679643511053,Female,no,Sat,evening,3
88,0.26931661556713027,Female,no,Mon,morning,3
69,2.3898616744916183,Male,yes,Sat,afternoon,1
61,0.9772297961677491,Male,yes,Wed,morning,1
75,2.539488906233575,Female,no,Wed,evening,1
62,0.9380859149889781,Male,yes,Wed,afternoon,1
58,1.773398342774842,Female,no,Wed,morning,1
65,0.6324682692777035,Male,no,Fri,morning,2
83,1.383367724550916,Female,no,Thu,afternoon,3
76,3.8436655493724152,Female,yes,Tue,morning,3
88,2.8699628187450443,Female,yes,Thu,evening,1
80,1.7367441888895936,Male,yes,Thu,afternoon,2
73,0.2361249231380732,Male,no,Sat,morning,3
88,2.1183838369212027,Male,no,Tue,morning,3
70,0.20051821450726837,Female,no,Tue,morning,1
50,1.169549752737278,Male,yes,Mon,evening,3
95,3.350992050272783,Female,yes,Tue,morning,3
97,0.8887252049567453,Male,yes,Fri,evening,2
95,3.7617243274228023,Male,yes,Thu,afternoon,1
63,0.9535794385763454,Male,no,Fri,afternoon,3
84,0.888712016716642,Female,no,Sun,afternoon,3
71,2.1499532882830485,Male,yes,Mon,evening,1
93,3.723002337596034,Male,yes,Thu,afternoon,3
70,1.0339266043593538,Female,yes,Sat,morning,2
96,2.531501376368211,Male,yes,Sat,morning,3
55,1.7234205219581564,Male,yes,Wed,evening,2
91,0.47273640872517997,Female,no,Mon,morning,2
85,3.8055295735438115,Female,yes,Tue,evening,1
65,2.332788251414966,Male,yes,Thu,afternoon,3
77,2.4173159630194525,Female,yes,Fri,evening,3
81,3.18977614861326,Male,no,Tue,morning,1
55,3.537777755529995,Female,yes,Mon,morning,2
76,0.3248320164662408,Male,no,Mon,afternoon,1
100,2.1413534731518857,Male,yes,Fri,evening,2
98,2.2835850183413866,Female,no,Fri,afternoon,3
85,0.5682468709559394,Male,no,Wed,afternoon,2
57,1.7511309234154875,Female,no,Wed,evening,2
71,2.679294768737222,Male,no,Fri,afternoon,3
58,0.5145057894833822,Male,yes,Tue,morning,1
63,2.5970257312954077,Female,no,Sun,afternoon,1
59,3.4720663945268857,Male,yes,Sun,afternoon,3
78,1.8466922483405677,Female,yes,Sun,morning,3
81,0.46119394209008746,Male,yes,Mon,morning,3
51,3.8012853418845713,Female,yes,Wed,evening,1
100,2.9715840756999317,Female,no,Sat,morning,3
77,3.8816132442717093,Male,yes,Thu,morning,2
75,1.3769932266981575,Male,no,Tue,morning,1
72,0.5352150653128561,Male,no,Thu,morning,3
69,2.588616598491219,Male,yes,Wed,afternoon,1
83,3.213521319856646,Male,yes,Wed,morning,1
73,2.794896015516893,Female,yes,Thu,morning,2
81,1.4274998940211985,Female,no,Tue,afternoon,2
71,2.804753122449239,Female,no,Mon,evening,1
69,3.4789345427280605,Male,no,Fri,morning,2
56,0.033335172170602445,Female,no,Wed,morning,1
86,0.1103672733603267,Female,no,Fri,morning,2
51,0.11267575995080592,Male,yes,Sat,afternoon,2
66,0.9554357874921154,Female,no,Sat,afternoon,1
57,1.457142875584633,Female,no,Fri,afternoon,3
87,3.9441446907778372,Female,no,Thu,morning,1
94,1.7714324925921217,Female,no,Sun,evening,2
85,0.003079423014052285,Male,no,Sun,evening,2
74,1.4317801099230951,Female,no,Sat,evening,3
57,2.6495912513881543,Male,yes,Fri,morning,1
78,2.4159821996921877,Male,no,Wed,afternoon,2
64,3.8815836913863957,Female,no,Fri,afternoon,3
90,0.04050692205109252,Female,no,Tue,morning,3
66,1.4750555900333786,Female,yes,Mon,morning,2
51,1.2386013045037678,Female,yes,Mon,afternoon,3
97,1.7906466750663819,Female,yes,Sat,afternoon,2
79,0.6390968084419928,Male,yes,Thu,morning,2
72,0.931316429645361,Female,no,Tue,afternoon,3
95,1.1358310522218131,Female,yes,Mon,morning,2
96,2.4358598891680288,Male,no,Mon,afternoon,3
65,2.0059459098334727,Male,no,Mon,evening,3
100,3.6454733268777346,Male,yes,Sun,evening,1
60,1.240176323612295,Female,yes,Wed,afternoon,3
93,3.277384846478868,Male,yes,Thu,evening,1
76,0.3180070184715178,Male,yes,Sat,afternoon,3
93,3.488271617348048,Male,no,Thu,morning,1
62,2.9880700440438672,Female,no,Sat,evening,2
68,2.96914151937493,Female,no,Mon,evening,3
90,2.577298638841342,Female,no,Mon,evening,3
67,1.2687954552023448,Female,yes,Sat,afternoon,2
51,2.0939816103893536,Male,no,Thu,morning,1
91,1.7557765694843357,Male,yes,Thu,evening,1
97,0.6770496791617213,Male,no,Thu,afternoon,3
51,0.5260482024868545,Male,yes,Mon,afternoon,3
68,1.1550877089498655,Male,yes,Mon,morning,2
77,1.9048225260961171,Male,no,Mon,morning,2
78,2.9025393163320925,Male,yes,Thu,morning,2
86,1.7785502452380246,Female,yes,Sat,morning,2
75,2.8391260022512634,Male,no,Tue,morning,3
90,1.2480447237732184,Female,no,Mon,afternoon,2
86,3.3032037995633035,Male,no,Sun,morning,3
65,1.8917650635148826,Female,no,Sun,afternoon,2
76,2.6839159758433526,Female,yes,Mon,afternoon,2
86,1.0681875696877405,Male,yes,Sat,morning,3
89,3.3367607170269995,Female,yes,Wed,evening,1
56,1.0652962318758912,Female,no,Fri,evening,1
90,0.7802333083375984,Male,yes,Tue,afternoon,3
68,0.37983973816945316,Male,no,Fri,afternoon,3
55,2.4085365583225617,Male,no,Thu,afternoon,1
54,0.9180798593182706,Male,no,Tue,evening,3
70,2.6895352334840084,Male,yes,Tue,afternoon,3
78,2.8776431781633187,Male,yes,Tue,morning,3
84,0.06986772153908882,Female,yes,Wed,evening,3
70,3.698219369563753,Female,no,Sat,morning,1
78,2.1978106089636475,Male,no,Tue,afternoon,1
70,0.7938612039320486,Male,no,Wed,morning,1
100,2.8892228493897116,Male,yes,Mon,morning,2
97,1.306225953957244,Female,yes,Sat,evening,1
66,3.4496982906591223,Female,no,Tue,morning,3
97,2.7014209381159313,Female,no,Mon,evening,1
88,3.0209997952910848,Female,no,Tue,evening,2
68,2.850624732734972,Male,no,Thu,morning,1
59,2.442182583286306,Female,yes,Tue,afternoon,2
81,2.2057684558254924,Male,yes,Sun,afternoon,1
71,2.092198127126125,Female,no,Sat,morning,3
93,3.55574721705143,Female,yes,Mon,afternoon,2
65,0.5887790911794295,Female,yes,Tue,morning,1
99,0.7380498691943403,Female,yes,Tue,evening,3
60,1.3673261944437083,Female,yes,Sun,morning,1
59,1.1256125753385908,Female,yes,Fri,evening,3
80,1.6813253203645386,Male,no,Sun,morning,2
98,0.6806237902150419,Female,no,Fri,evening,1
86,0.5568220624908398,Female,no,Thu,morning,3
53,1.4495229490473878,Female,no,Tue,afternoon,1
59,0.9435496050416363,Female,no,Fri,morning,3
100,1.5389831700751575,Male,no,Thu,afternoon,2
75,0.40180768847339643,Male,no,Tue,morning,1
69,0.1331604499182153,Female,yes,Sat,morning,2
90,3.6904934800761757,Male,yes,Mon,evening,1
67,2.5385278054863116,Male,yes,Fri,evening,2
68,1.5927983020082324,Male,no,Thu,evening,1
63,1.181988746213002,Male,yes,Sat,afternoon,3
69,0.4675497153226924,Male,yes,Sat,morning,2
64,0.9757460043101307,Male,yes,Mon,afternoon,1
79,0.5956002815678237,Male,yes,Sat,evening,3
99,0.2833248933987901,Male,yes,Tue,morning,2
92,0.4525703466204989,Female,yes,Thu,evening,2
74,1.1757214934266969,Male,yes,Wed,morning,2
71,3.142718344549968,Female,no,Wed,morning,3
97,2.999098447167931,Female,yes,Sun,morning,3
59,0.15059927777942161,Female,no,Thu,evening,1
76,3.1389733600747074,Female,no,Mon,afternoon,1
64,0.9163298185613251,Male,no,Wed,morning,1
83,1.8665846747577546,Female,yes,Wed,afternoon,2
74,3.8728373541676193,Male,yes,Mon,evening,2
86,1.985201260537389,Female,no,Sun,morning,2
75,1.036120140237346,Male,no,Sun,morning,2
74,0.8881691292924941,Male,yes,Mon,evening,3
83,3.7088743905099646,Male,no,Wed,evening,3
87,0.09115506526664352,Male,yes,Fri,evening,1
61,0.8804139415649315,Male,yes,Sun,morning,2
61,0.7103770054036563,Male,no,Sat,evening,3
98,3.3688395898564893,Male,yes,Fri,evening,3
76,0.3771999449034854,Female,no,Thu,evening,2
74,3.800895405516426,Male,yes,Wed,morning,2
71,2.6675696849651866,Female,yes,Sun,morning,1
72,0.9661672520065415,Male,yes,Tue,afternoon,1
96,1.9614687807456423,Female,no,Mon,morning,1
57,0.0010342942177835601,Female,no,Mon,morning,2
69,2.082865762416355,Male,no,Fri,evening,2
90,2.810067720049726,Female,yes,Mon,evening,2
81,1.2945728977542141,Female,yes,Thu,evening,1
64,3.0450499541423923,Female,yes,Fri,morning,3
55,3.0749503961742777,Male,yes,Wed,morning,2
91,3.2266573158611838,Female,yes,Mon,evening,2
69,1.729526695224492,Female,yes,Sun,morning,1
82,3.864382668956706,Male,yes,Thu,evening,2
72,3.6902917799864507,Female,no,Mon,evening,1
56,3.8113450302398437,Female,no,Tue,morning,2
95,1.7013146615153176,Female,no,Thu,morning,3
89,0.8588699063917612,Male,no,Thu,afternoon,3
96,1.049882253375918,Female,yes,Thu,afternoon,3
55,3.1470711181725326,Female,yes,Sat,evening,2
58,2.106014646383028,Male,no,Sun,morning,2
87,2.2810968369636386,Male,no,Sat,morning,2
53,3.801142922789027,Female,yes,Fri,evening,2
62,1.100478054569033,Female,yes,Wed,evening,3
68,1.5666110621919662,Male,yes,Thu,evening,3
61,2.052301105266909,Female,no,Mon,afternoon,1
100,1.8226164046597995,Female,yes,Tue,afternoon,1
55,3.429128519614292,Male,yes,Sun,evening,1
96,2.8628204868382023,Female,yes,Fri,afternoon,3
98,1.8034117696055825,Male,no,Sun,afternoon,2
74,3.140550639860941,Female,no,Sat,evening,2
81,2.4748448433580084,Male,yes,Mon,afternoon,2
96,0.3352651268108351,Male,yes,Sat,morning,2
63,0.5667607331789766,Male,yes,Mon,afternoon,2
82,1.5609291167958133,Female,no,Thu,morning,1
96,2.4080542868097847,Male,no,Wed,afternoon,2
97,3.6489375332431946,Male,no,Fri,evening,1
71,2.5315042875131697,Male,no,Wed,morning,3
100,1.7725903600538084,Male,no,Fri,evening,2
55,2.306871014645745,Male,no,Wed,afternoon,2
87,0.44194766149014764,Male,no,Thu,afternoon,2
54,1.9197491285766146,Female,yes,Sun,morning,3
87,3.662150006759807,Male,no,Wed,afternoon,3
94,3.726291471236509,Male,yes,Fri,evening,1
78,2.594989075007696,Male,no,Wed,evening,3
92,3.247705741617366,Female,yes,Thu,morning,1
76,1.5311769336169267,Female,no,Mon,afternoon,2
50,2.9117277986800185,Female,no,Tue,afternoon,3
69,1.7532474052009233,Female,yes,Wed,evening,1
78,3.5873924386205407,Female,yes,Sun,evening,1
72,1.9409271350005879,Male,no,Sat,morning,1
56,3.934986551930677,Female,no,Wed,afternoon,2
96,0.02573657995851908,Male,no,Wed,evening,3
95,2.394961926297242,Female,yes,Sun,afternoon,2
91,3.860662731250893,Female,no,Wed,morning,1
80,2.627712705235581,Male,no,Thu,morning,1
83,1.5216445252022472,Male,yes,Tue,afternoon,3
100,1.3598539647414558,Male,yes,Sat,morning,3
67,2.025820039910825,Male,no,Sat,morning,2
75,1.938202887721008,Female,yes,Mon,morning,3
100,2.6452722122525096,Female,no,Mon,morning,3
96,2.8793341610491296,Male,no,Tue,evening,1
92,0.7896581534059349,Male,no,Thu,morning,2
66,1.9520317153876228,Female,yes,Fri,afternoon,1
91,1.3691258397461183,Female,yes,Sat,evening,3
77,2.2330432331799805,Male,no,Thu,morning,1
73,3.8210668775113694,Female,no,Sun,afternoon,2
52,2.4027672280840586,Male,yes,Wed,evening,3
68,0.2514562800962121,Female,no,Thu,morning,3
88,0.12871656724891356,Female,yes,Tue,morning,1
60,0.8272675489698913,Female,yes,Tue,afternoon,3
54,1.2371300566106513,Female,yes,Fri,evening,2
95,3.519239390854236,Female,yes,Sat,afternoon,2
69,1.9436186217344762,Female,yes,Wed,afternoon,2
60,2.178234804583478,Male,yes,Mon,evening,3
89,2.726361426730876,Male,yes,Sat,morning,3
61,3.536652266430832,Male,no,Sun,afternoon,3
81,3.9161055016669533,Male,no,Mon,afternoon,2
81,0.8793443541048174,Female,no,Wed,morning,3
100,3.546047816415815,Male,yes,Sat,afternoon,2
51,2.442270849415971,Female,no,Fri,morning,1
69,0.802983387752312,Female,yes,Sun,afternoon,2
65,2.4865485994733025,Male,no,Tue,afternoon,1
62,3.5696326333635984,Male,no,Mon,afternoon,1
60,3.0833512016793936,Male,yes,Sun,evening,2
81,2.4140926610704287,Male,yes,Mon,morning,2
76,3.774091691479274,Female,yes,Sat,evening,3
83,0.7305410150395543,Female,no,Sun,evening,1
65,1.2358280096439613,Female,no,Fri,evening,3
55,3.386329475735294,Male,yes,Sat,afternoon,2
82,1.6347502631851132,Female,yes,Tue,afternoon,2
55,0.7085380717945272,Male,no,Sat,evening,1
86,2.226176740859066,Female,no,Sun,morning,1
80,2.5341532203863832,Male,yes,Thu,evening,1
90,0.17912426645568003,Female,no,Fri,afternoon,1
52,0.5818277185594768,Female,yes,Thu,evening,1
51,2.669805861971099,Male,yes,Fri,afternoon,3
55,0.5516627719672683,Female,no,Fri,afternoon,1
85,2.6430391798806174,Female,yes,Fri,afternoon,3
60,1.0528129994618198,Male,yes,Tue,morning,1
85,2.179344924117552,Female,yes,Thu,afternoon,1
89,2.20895584994616,Female,no,Mon,evening,2
81,3.768532227921171,Female,no,Fri,evening,3
80,3.2170591547573415,Male,no,Tue,morning,1
76,0.4385792016438017,Female,yes,Sun,evening,1
65,3.661432160574549,Female,no,Sat,afternoon,1
70,2.7120866826129846,Female,yes,Mon,evening,2
74,2.098887138429295,Male,no,Mon,evening,2
99,2.585649581268175,Male,yes,Mon,evening,1
53,1.3727677844718924,Female,no,Mon,afternoon,2
100,0.6878496080975509,Male,yes,Thu,morning,3
62,3.520141536616025,Female,yes,Wed,afternoon,1
72,2.3512555985671644,Male,no,Sun,afternoon,2
71,2.458742223897306,Female,no,Tue,afternoon,2
67,0.8438143313528521,Female,no,Fri,morning,2
62,0.5538822692696339,Female,no,Sun,evening,3
61,3.9154967647999515,Male,yes,Thu,evening,1
75,2.303091051415401,Female,yes,Thu,morning,2
67,0.5392684132258769,Female,yes,Fri,afternoon,3
75,3.9160100643861675,Female,yes,Sun,afternoon,2
57,3.12585359360665,Female,no,Sun,afternoon,1
98,1.4168723806666332,Male,no,Sat,morning,2
88,3.070457738364039,Female,no,Wed,morning,3
68,2.5989614942395782,Female,yes,Fri,evening,3
100,1.2421105144143259,Female,yes,Sun,morning,1
54,2.1221975702602527,Male,no,Sat,morning,1
70,1.2211312536073593,Female,no,Wed,morning,1
69,1.1046518177935547,Male,yes,Wed,afternoon,2
90,2.017442243334676,Female,no,Thu,morning,3
68,0.7705289321500647,Male,yes,Fri,afternoon,3
60,0.08986903938472812,Female,no,Mon,evening,3
60,0.5644499815707595,Male,no,Mon,evening,3
87,1.8833003566067386,Female,yes,Thu,afternoon,1
69,3.8285939830904954,Male,yes,Tue,afternoon,3
72,2.2797980343171336,Male,no,Fri,morning,1
65,2.822487930855302,Female,yes,Mon,evening,3
93,2.721411506974208,Male,no,Wed,evening,3
84,2.090622964761603,Female,no,Thu,afternoon,2
82,0.06718301753906986,Male,yes,Mon,evening,3
89,0.910852388935274,Male,yes,Mon,morning,2
77,3.1311410683598098,Female,yes,Thu,evening,2
75,2.2710775455986805,Female,yes,Sat,afternoon,2
68,0.8398288339776336,Male,no,Wed,afternoon,3
80,1.591636642755453,Female,yes,Fri,evening,1
53,3.19625495894662,Female,no,Wed,evening,1
92,3.015615321763334,Female,yes,Mon,morning,3
51,2.600298822913848,Female,yes,Sat,morning,3
50,2.7550167974168502,Female,no,Fri,afternoon,1
82,1.666615514888653,Female,yes,Thu,afternoon,1
94,3.5600026970896996,Male,yes,Thu,morning,3
61,3.1786669663901645,Female,yes,Fri,afternoon,3
56,3.6778520094318727,Male,yes,Tue,afternoon,1
78,1.8856014433140502,Female,no,Mon,evening,1
75,1.8952711937669,Male,no,Sat,evening,3
66,2.0864807767481492,Male,yes,Mon,evening,2
74,1.96073055065952,Female,yes,Mon,morning,1
82,1.1822639640871406,Female,yes,Mon,evening,3
95,3.5467995933035286,Female,no,Wed,afternoon,1
54,3.8694767564706467,Male,no,Fri,afternoon,2
89,0.20525746971532577,Female,no,Tue,evening,2
79,3.6130469298265075,Male,yes,Fri,afternoon,1
83,2.371792453843407,Female,yes,Tue,morning,1
60,3.693473127484242,Female,yes,Sun,evening,3
54,0.711054678505898,Female,yes,Mon,afternoon,2
65,1.035574115630936,Female,yes,Thu,evening,1
57,3.571234788008816,Female,no,Fri,morning,2
58,0.19363548727393354,Male,no,Sun,evening,1
62,1.2376335032348469,Female,yes,Fri,morning,1
81,1.1019829855038341,Female,yes,Fri,evening,2
50,1.5628066618617058,Male,yes,Mon,evening,3
94,2.295376629765221,Male,yes,Sat,morning,2
72,1.6581403061843032,Female,yes,Fri,morning,2
97,2.2307499110834232,Female,yes,Wed,evening,3
83,1.681088264957358,Female,yes,Wed,morning,1
53,0.07693892864081697,Male,yes,Fri,afternoon,3
80,0.04026044129881534,Male,yes,Sat,afternoon,2
55,0.20383388774542266,Female,yes,Wed,afternoon,3
74,2.9554357859119085,Female,yes,Sun,afternoon,2
51,2.765283528919043,Male,yes,Wed,morning,3
60,0.22922938632045153,Male,yes,Sun,afternoon,3
71,2.1214497002300163,Male,no,Tue,morning,1
53,1.300153935329587,Female,no,Tue,evening,2
97,2.828836594461352,Male,yes,Mon,evening,2
63,2.419471792087081,Male,yes,Thu,afternoon,2
51,0.32852722646154275,Male,yes,Wed,evening,2
72,1.6097880314179993,Male,yes,Thu,afternoon,3
61,2.031101246494234,Female,yes,Thu,afternoon,3
67,3.158964945437635,Male,yes,Sun,afternoon,3
64,1.388496637027775,Female,no,Tue,morning,2
59,1.6045293068556101,Female,no,Thu,morning,2
99,3.4786650401160806,Male,yes,Sat,morning,1
73,0.03738162429178471,Male,yes,Mon,morning,1
83,2.9345852297294184,Male,yes,Sat,morning,1
63,3.590679330664708,Female,yes,Mon,morning,3
80,2.915485121677256,Female,yes,Thu,afternoon,2
62,2.7957175585839855,Male,yes,Sun,afternoon,3
72,0.9034645793680532,Male,no,Sun,morning,3
57,0.9888985722857819,Female,no,Sat,morning,3
74,3.3077663890902573,Female,yes,Fri,afternoon,2
55,1.4413324431781303,Male,yes,Fri,morning,3
73,0.8674931470440286,Male,yes,Sun,evening,1
64,2.442766813750705,Male,yes,Fri,afternoon,3
64,3.6519333413065933,Female,no,Sat,evening,1
93,1.5631718397367211,Female,yes,Thu,afternoon,2
73,2.5060178332387117,Male,no,Tue,afternoon,1
82,3.9003857374958315,Male,no,Sat,morning,1
50,2.409934987163896,Male,no,Sun,afternoon,3
52,3.8365567427101626,Male,yes,Sun,morning,2
76,2.3043150144511135,Female,yes,Mon,morning,3
78,0.45592666564086026,Female,no,Wed,afternoon,2
61,1.6890355808971955,Female,yes,Sun,evening,3
53,1.4010054356077646,Male,yes,Tue,afternoon,2
62,1.8508873072989998,Male,no,Fri,morning,1
92,2.093765489691405,Male,yes,Sun,evening,3
52,3.818374217988376,Male,yes,Wed,morning,1
92,1.7808023365603112,Female,yes,Wed,evening,3
65,3.8701665916749435,Male,no,Sun,morning,2
94,2.482033795072111,Female,no,Wed,evening,3
52,0.7732854464120947,Male,yes,Wed,morning,1
95,0.323523665254562,Female,yes,Wed,evening,2
63,2.9101055538820515,Male,no,Sun,evening,2
80,1.8192169105436529,Female,yes,Sun,afternoon,1
69,2.1402707351486105,Male,no,Thu,afternoon,1
52,1.5270208975103121,Male,no,Wed,afternoon,3
63,2.898631199725763,Male,yes,Mon,morning,3
57,0.5620062016459694,Male,yes,Wed,afternoon,3
71,0.19598221882482325,Male,no,Tue,evening,2
89,3.9284458611169395,Male,no,Wed,afternoon,2
80,2.4242237567225065,Male,yes,Thu,morning,1
57,2.4336063367159952,Male,yes,Sat,morning,3
55,0.6920353507366344,Female,no,Sat,morning,1
54,2.369102164268944,Female,yes,Sun,evening,3
63,2.0917729323701977,Male,yes,Tue,afternoon,3
68,3.6377277735253566,Female,no,Wed,evening,1
77,2.5508404709715995,Male,yes,Mon,evening,3
71,2.939044536647904,Female,no,Mon,afternoon,3
79,2.5642618962795862,Male,yes,Mon,evening,1
67,3.5275995994291245,Male,yes,Tue,evening,1
81,0.269947072917313,Male,no,Fri,evening,1
52,2.8499651509337407,Male,no,Fri,evening,1
70,1.4135712791199357,Male,yes,Sat,afternoon,2
76,3.3328294925577158,Female,no,Mon,evening,2
54,1.2838129842571928,Female,no,Sat,afternoon,2
77,2.1142498175711513,Female,no,Tue,afternoon,1
64,0.13870959172551,Female,yes,Sat,evening,3
64,0.6506029478719528,Female,yes,Wed,afternoon,2
91,1.675118539476454,Female,no,Sat,afternoon,2
61,1.7605118202205579,Male,yes,Mon,morning,2
98,1.3573182765279395,Male,yes,Fri,evening,1
90,1.358108241183463,Male,no,Wed,afternoon,1
52,3.875825421452654,Female,no,Wed,afternoon,2
62,1.4466410138652877,Male,yes,Sun,afternoon,1
87,3.8183270217047403,Male,yes,Tue,morning,1
52,3.033824720972114,Male,yes,Sun,afternoon,2
56,3.5397495623547743,Female,no,Sat,evening,2
83,1.1832976158701682,Female,no,Wed,afternoon,3
59,0.8828869059522937,Male,yes,Wed,morning,2
71,1.7447091465190718,Male,yes,Sat,afternoon,3
60,2.6824430772190837,Male,no,Sun,afternoon,2
60,1.6119809976963322,Female,yes,Sun,afternoon,1
77,3.3495211234214137,Male,yes,Tue,evening,1
96,1.9836450202618767,Female,yes,Sun,morning,2
88,1.8743336286730679,Male,no,Mon,evening,2
59,2.5175763656109487,Male,no,Sun,evening,2
89,2.1337414922582063,Female,yes,Sat,afternoon,2
96,1.8814599435768586,Male,yes,Tue,afternoon,2
65,2.0062090678469047,Female,no,Sat,afternoon,3
54,3.9448563773146508,Male,no,Wed,morning,3
50,3.117800116197903,Female,no,Tue,morning,3
89,1.5398002469639214,Female,yes,Thu,morning,3
55,1.9644634922662143,Male,yes,Sat,afternoon,1
96,3.2738939343013858,Male,yes,Thu,afternoon,2
56,3.3290569490045874,Female,yes,Wed,afternoon,3
91,0.22285365305053817,Male,yes,Tue,evening,2
87,3.676911791964092,Male,yes,Tue,evening,3
95,3.94173509443741,Male,no,Fri,afternoon,3
98,3.8026659571213655,Male,no,Wed,afternoon,3
59,0.7594555011863875,Male,no,Sun,evening,3
51,3.7940528728053895,Male,yes,Wed,morning,1
73,0.4357277281505533,Female,yes,Mon,evening,2
75,2.6963366340292,Male,no,Thu,afternoon,2
77,3.3538271280399075,Male,yes,Sat,morning,3
74,0.9893526790989305,Male,no,Wed,afternoon,1
87,1.727498073368475,Female,no,Sun,afternoon,2
76,0.5766052484834003,Male,yes,Mon,morning,3
89,1.562881555280176,Male,no,Sat,afternoon,2
60,0.29481376720543206,Male,no,Wed,afternoon,3
92,3.194781768522094,Female,no,Sun,morning,2
98,1.4648667085538798,Female,yes,Fri,morning,2
98,1.3278890448097052,Female,no,Tue,afternoon,3
77,1.3387916255496375,Female,yes,Wed,evening,2
98,1.2823921102388027,Male,no,Tue,afternoon,3
82,1.8607983543561202,Female,no,Thu,evening,3
64,1.7409270130202181,Female,yes,Thu,evening,2
63,3.698835767718009,Male,no,Mon,evening,3
68,3.6749981286833386,Female,yes,Thu,evening,1
58,0.36045418154443887,Male,yes,Thu,evening,1
80,0.6852034865551647,Female,no,Wed,morning,1
86,3.823787136570519,Female,yes,Thu,afternoon,3
91,3.958744561137881,Female,no,Mon,afternoon,3
54,1.2372972865614376,Male,yes,Fri,afternoon,2
71,3.4009545872907228,Male,yes,Thu,evening,2
100,3.402043631785892,Female,no,Mon,morning,1
83,3.130879597780148,Male,no,Mon,afternoon,2
80,0.06983544023932886,Male,yes,Fri,evening,2
93,3.9043318437739214,Female,no,Thu,evening,1
100,2.790448097069867,Female,yes,Sun,afternoon,2
82,1.0276292939303064,Female,yes,Fri,afternoon,2
53,2.1960177449622553,Male,yes,Fri,afternoon,3
81,1.2870325553896542,Male,yes,Fri,evening,3
63,3.366452812315482,Female,yes,Sun,evening,1
68,0.7288054003428888,Male,no,Wed,morning,3
72,1.2483835125494829,Female,no,Thu,morning,3
51,0.34197272160713055,Male,yes,Sat,morning,3
54,0.9437657688420507,Female,no,Thu,evening,2
99,3.956239450154241,Male,yes,Sat,morning,3
